a_true,v_true,t_true,a_est,v_est,t_est,bias_a,bias_v,bias_t,se_a,se_v,se_t
0.73909,1.95203,0.46590,0.05071,43.33141,0.55230,-0.68839,41.37938,0.08640,0.47387,1712.25315,0.00746
0.60760,0.84014,0.47260,0.27753,-1.46095,0.49336,-0.33007,-2.30109,0.02076,0.10895,5.29501,0.00043
1.86438,1.45083,0.12876,0.23981,5.78073,0.48580,-1.62457,4.32990,0.35704,2.63922,18.74803,0.12748
0.76948,1.36711,0.48319,0.17058,4.96722,0.62278,-0.59890,3.60011,0.13958,0.35868,12.96080,0.01948
1.78389,1.15202,0.17714,0.47398,29.14766,0.66275,-1.30990,27.99565,0.48561,1.71585,783.75624,0.23582
0.80883,0.98253,0.28619,0.00000,0.00000,0.47645,-0.80883,-0.98253,0.19026,0.65421,0.96536,0.03620
1.19087,1.85114,0.47200,0.19293,11.38884,0.69849,-0.99795,9.53770,0.22649,0.99590,90.96775,0.05130
0.50548,0.98009,0.26871,0.05282,16.04175,0.33033,-0.45267,15.06166,0.06162,0.20491,226.85369,0.00380
0.84647,1.70287,0.44060,0.13316,10.41072,0.62060,-0.71331,8.70784,0.18000,0.50881,75.82656,0.03240
0.82304,0.93780,0.16910,0.20488,4.13559,0.31813,-0.61816,3.19779,0.14903,0.38212,10.22586,0.02221
1.90162,0.57270,0.18411,0.87931,0.96359,0.98574,-1.02230,0.39089,0.80163,1.04510,0.15280,0.64262
1.47373,1.54711,0.35526,0.35622,38.78362,0.74882,-1.11751,37.23652,0.39357,1.24883,1386.55832,0.15490
1.92144,1.21276,0.22690,0.21735,10.10904,0.73657,-1.70408,8.89628,0.50966,2.90390,79.14380,0.25976
1.80073,1.50951,0.11879,0.26499,8.29178,0.62604,-1.53574,6.78227,0.50725,2.35850,45.99921,0.25731
1.82374,0.53018,0.40109,0.88438,0.95807,1.06443,-0.93937,0.42789,0.66334,0.88241,0.18309,0.44002
1.03974,1.31115,0.37092,0.28033,3.02249,0.58616,-0.75941,1.71134,0.21524,0.57670,2.92870,0.04633
1.93056,1.46317,0.21926,0.48555,28.45359,0.87713,-1.44501,26.99043,0.65787,2.08805,728.48305,0.43280
1.20622,0.79839,0.34067,0.28236,7.78169,0.75199,-0.92387,6.98330,0.41132,0.85353,48.76643,0.16918
1.62301,1.74189,0.40850,0.39611,34.87806,0.60290,-1.22690,33.13617,0.19440,1.50528,1098.00602,0.03779
1.75244,1.76380,0.22128,0.29333,47.09875,0.53031,-1.45910,45.33495,0.30902,2.12899,2055.25724,0.09549
1.92035,0.86107,0.19598,0.77331,17.86554,0.91170,-1.14705,17.00447,0.71572,1.31572,289.15188,0.51225
1.86737,1.01843,0.34860,0.73512,18.79350,1.12828,-1.13224,17.77507,0.77968,1.28198,315.95310,0.60790
1.02596,1.06522,0.31342,0.19979,69.15110,0.52637,-0.82618,68.08589,0.21295,0.68257,4635.68828,0.04535
1.70886,0.91951,0.17661,0.43989,3.15147,0.64415,-1.26897,2.23196,0.46754,1.61029,4.98162,0.21860
1.03461,1.62148,0.32028,0.24453,3.46505,0.55400,-0.79008,1.84358,0.23372,0.62423,3.39877,0.05463
1.97648,1.07522,0.16089,0.50778,4.32710,1.27257,-1.46870,3.25188,1.11168,2.15709,10.57470,1.23583
1.16859,1.75418,0.20599,0.23994,9.15746,0.35133,-0.92866,7.40329,0.14534,0.86240,54.80863,0.02113
1.09221,1.46907,0.16024,0.78783,0.51466,0.28323,-0.30438,-0.95441,0.12298,0.09265,0.91090,0.01513
0.80778,1.23062,0.45130,0.17942,4.72236,0.56626,-0.62836,3.49174,0.11495,0.39483,12.19224,0.01321
0.67962,1.70398,0.19879,0.37662,1.07660,0.28828,-0.30300,-0.62738,0.08949,0.09181,0.39361,0.00801
0.69652,1.40144,0.11372,0.12359,6.85546,0.22920,-0.57293,5.45402,0.11548,0.32825,29.74635,0.01334
1.14866,1.43476,0.12977,0.23058,6.01222,0.36426,-0.91808,4.57746,0.23448,0.84287,20.95315,0.05498
1.33506,1.60744,0.23424,0.21416,6.47317,0.45197,-1.12090,4.86572,0.21772,1.25643,23.67526,0.04740
0.52754,1.48099,0.34743,0.05724,24.21814,0.36659,-0.47030,22.73715,0.01915,0.22118,516.97791,0.00037
1.03508,1.38872,0.43423,0.25272,54.66641,0.69031,-0.78236,53.27769,0.25608,0.61209,2838.51183,0.06558
0.80210,1.93854,0.34536,0.09412,23.34511,0.46922,-0.70798,21.40658,0.12386,0.50124,458.24150,0.01534
1.58050,1.87743,0.26322,0.42458,32.53961,0.60830,-1.15592,30.66219,0.34508,1.33616,940.16967,0.11908
0.59874,1.53886,0.32876,0.00000,0.00000,0.41334,-0.59874,-1.53886,0.08458,0.35850,2.36808,0.00715
1.11504,1.22299,0.12818,0.18626,11.79672,0.32109,-0.92878,10.57373,0.19291,0.86263,111.80375,0.03721
1.19130,1.50696,0.16487,0.20070,10.94768,0.42953,-0.99060,9.44072,0.26466,0.98129,89.12720,0.07004
1.50358,0.68943,0.47831,0.27237,8.06692,1.03676,-1.23121,7.37750,0.55844,1.51587,54.42744,0.31186
1.57994,1.63072,0.18762,0.52311,26.41012,0.67787,-1.05682,24.77940,0.49025,1.11688,614.01847,0.24034
1.94355,1.83533,0.20814,0.10757,20.42663,0.76980,-1.83598,18.59130,0.56166,3.37083,345.63654,0.31546
1.37145,1.59483,0.26437,0.26308,8.35198,0.70693,-1.10838,6.75714,0.44255,1.22850,45.65899,0.19585
1.78962,1.18738,0.20497,0.71806,19.24014,0.92365,-1.07157,18.05276,0.71869,1.14825,325.90221,0.51651
1.62459,0.64523,0.29042,1.19381,-0.33964,0.53750,-0.43078,-0.98487,0.24708,0.18557,0.96996,0.06105
0.85044,1.11434,0.41203,0.24323,1.66700,0.59406,-0.60721,0.55266,0.18203,0.36870,0.30543,0.03313
1.40761,1.33984,0.29456,0.26362,8.33463,0.79490,-1.14398,6.99479,0.50033,1.30869,48.92713,0.25033
0.69662,1.64924,0.47298,0.00000,0.00000,0.56959,-0.69662,-1.64923,0.09661,0.48528,2.71997,0.00933
0.66891,1.90098,0.17343,0.03808,57.70376,0.26355,-0.63084,55.80277,0.09012,0.39795,3113.94965,0.00812
1.18448,0.75615,0.20688,0.42777,1.98075,0.37772,-0.75671,1.22459,0.17084,0.57261,1.49963,0.02919
1.57205,1.90656,0.46490,0.23616,5.87007,0.73714,-1.33589,3.96351,0.27224,1.78460,15.70941,0.07412
1.84263,1.95808,0.44373,0.37674,36.67091,0.84787,-1.46588,34.71283,0.40414,2.14882,1204.98082,0.16333
1.16359,0.56910,0.31755,0.64263,1.31848,0.59801,-0.52096,0.74938,0.28046,0.27140,0.56157,0.07866
1.49285,1.15107,0.42777,0.53539,1.58258,0.74995,-0.95746,0.43151,0.32218,0.91674,0.18620,0.10380
0.57059,1.50282,0.44511,0.06835,20.28258,0.50056,-0.50224,18.77976,0.05545,0.25225,352.67935,0.00307
0.89793,1.85593,0.22827,0.11698,11.85016,0.40338,-0.78094,9.99423,0.17511,0.60987,99.88470,0.03066
0.78562,1.50493,0.10016,0.15206,5.57199,0.29344,-0.63356,4.06706,0.19328,0.40139,16.54101,0.03736
0.98107,1.94587,0.35663,0.22998,60.07292,0.43201,-0.75109,58.12705,0.07538,0.56414,3378.75400,0.00568
0.64183,1.63758,0.34241,0.08026,10.55632,0.43077,-0.56157,8.91874,0.08837,0.31536,79.54397,0.00781
1.31732,0.92526,0.47937,0.82708,0.49024,0.74870,-0.49024,-0.43502,0.26933,0.24034,0.18925,0.07254
1.23917,0.74107,0.49131,0.11446,19.19654,0.86642,-1.12471,18.45547,0.37511,1.26498,340.60434,0.14071
0.69355,1.14547,0.20988,0.00000,0.00000,0.31807,-0.69355,-1.14547,0.10819,0.48102,1.31211,0.01171
0.54682,1.95030,0.31064,0.04774,29.03882,0.39332,-0.49908,27.08852,0.08269,0.24908,733.78813,0.00684
0.55894,1.48236,0.27709,0.00000,0.00000,0.34751,-0.55894,-1.48236,0.07041,0.31241,2.19739,0.00496
1.55430,0.60202,0.17752,0.37393,3.70734,0.47789,-1.18037,3.10533,0.30038,1.39327,9.64307,0.09023
0.82287,1.79244,0.47687,0.08214,16.87742,0.64107,-0.74073,15.08498,0.16420,0.54868,227.55666,0.02696
0.90275,1.48135,0.31345,0.59064,0.68649,0.37482,-0.31211,-0.79487,0.06138,0.09741,0.63181,0.00377
1.26886,0.90166,0.28198,0.31615,4.38492,0.54541,-0.95271,3.48326,0.26343,0.90767,12.13308,0.06940
0.56330,1.24444,0.31778,0.06843,20.25917,0.39573,-0.49487,19.01473,0.07794,0.24490,361.55993,0.00607
1.31092,1.77440,0.29205,0.49995,27.63374,0.63690,-0.81097,25.85934,0.34485,0.65767,668.70542,0.11892
1.85136,1.51128,0.35331,0.38848,35.56277,0.86118,-1.46288,34.05149,0.50787,2.14002,1159.50417,0.25793
1.29097,1.10418,0.33552,0.25403,54.38558,0.71444,-1.03694,53.28140,0.37891,1.07524,2838.90754,0.14357
1.34173,1.53116,0.23017,0.48771,28.32746,0.53842,-0.85402,26.79630,0.30825,0.72935,718.04183,0.09502
1.71539,1.30487,0.21129,0.37685,36.66099,0.61665,-1.33854,35.35612,0.40536,1.79170,1250.05524,0.16432
1.53592,1.35861,0.26181,0.31107,7.06345,0.77191,-1.22485,5.70484,0.51011,1.50027,32.54522,0.26021
0.76357,1.39567,0.26967,0.12795,10.83441,0.36213,-0.63562,9.43873,0.09245,0.40401,89.08971,0.00855
1.31511,0.95714,0.17272,0.19098,11.50513,0.49661,-1.12413,10.54799,0.32388,1.26367,111.26017,0.10490
1.08556,1.12366,0.28767,0.19672,7.04691,0.58368,-0.88884,5.92325,0.29600,0.79004,35.08490,0.08762
1.49868,0.92934,0.28404,0.29288,7.50218,0.67717,-1.20580,6.57285,0.39312,1.45395,43.20234,0.15455
0.91940,0.69111,0.35571,0.14328,15.33468,0.56787,-0.77612,14.64357,0.21216,0.60236,214.43415,0.04501
1.56192,1.33614,0.20241,0.28229,7.78365,0.54322,-1.27964,6.44751,0.34081,1.63747,41.57038,0.11615
0.90181,1.40601,0.44853,0.14089,-6.01403,0.57774,-0.76092,-7.42004,0.12921,0.57901,55.05695,0.01669
0.88564,1.21918,0.24691,0.28791,1.40830,0.48134,-0.59773,0.18911,0.23443,0.35728,0.03576,0.05496
1.75493,1.47618,0.34567,0.48264,28.62502,0.67566,-1.27229,27.14883,0.32999,1.61873,737.05911,0.10890
1.24575,1.50112,0.10511,0.19438,4.35901,0.48148,-1.05137,2.85789,0.37637,1.10538,8.16751,0.14166
1.15920,1.24448,0.26146,0.25921,5.34810,0.48612,-0.89999,4.10361,0.22466,0.80998,16.83965,0.05047
1.71122,0.66403,0.25892,0.68556,2.02214,0.80498,-1.02566,1.35811,0.54607,1.05198,1.84446,0.29819
0.60886,1.77548,0.18514,0.13354,6.34498,0.27002,-0.47532,4.56951,0.08488,0.22593,20.88040,0.00720
0.69467,1.33523,0.47855,0.11518,12.03586,0.59299,-0.57949,10.70063,0.11443,0.33581,114.50357,0.01310
1.75539,1.99323,0.10903,0.47244,29.24291,0.36899,-1.28295,27.24969,0.25996,1.64597,742.54550,0.06758
0.85882,1.68046,0.12255,0.17660,12.44179,0.29067,-0.68222,10.76132,0.16812,0.46542,115.80610,0.02826
1.03227,1.41903,0.33415,0.12608,10.99505,0.57364,-0.90619,9.57602,0.23949,0.82117,91.70018,0.05736
0.67891,0.83687,0.30008,0.00000,0.00000,0.43454,-0.67891,-0.83687,0.13446,0.46092,0.70036,0.01808
1.10698,1.09052,0.17675,0.28546,48.39821,0.49439,-0.82153,47.30769,0.31765,0.67490,2238.01722,0.10090
