a_true,v_true,t_true,a_est,v_est,t_est,bias_a,bias_v,bias_t,se_a,se_v,se_t
0.61957,1.52467,0.47303,0.09800,8.64621,0.56269,-0.52158,7.12154,0.08966,0.27204,50.71631,0.00804
1.10962,1.81976,0.35947,0.18002,8.61363,0.55920,-0.92961,6.79388,0.19972,0.86417,46.15674,0.03989
0.80269,1.86324,0.40416,0.10495,13.20918,0.52276,-0.69774,11.34594,0.11860,0.48685,128.73036,0.01407
1.21124,0.83868,0.34665,0.19253,9.00961,0.66176,-1.01871,8.17092,0.31511,1.03777,66.76397,0.09930
1.97698,0.81365,0.15214,0.63877,3.04634,0.84228,-1.33821,2.23270,0.69013,1.79082,4.98494,0.47629
0.53151,0.55165,0.27833,0.00000,0.00000,0.35623,-0.53151,-0.55165,0.07790,0.28251,0.30431,0.00607
1.74435,0.70054,0.47416,0.77623,1.24885,1.02689,-0.96812,0.54831,0.55274,0.93725,0.30064,0.30552
1.90727,0.91335,0.23287,0.51673,3.00080,0.96346,-1.39055,2.08745,0.73059,1.93362,4.35746,0.53376
0.59569,1.08083,0.21311,0.10086,8.40082,0.30980,-0.49483,7.31999,0.09670,0.24486,53.58225,0.00935
1.80430,0.77099,0.47907,0.46234,3.75177,1.24076,-1.34196,2.98078,0.76169,1.80086,8.88507,0.58017
1.41232,1.16686,0.39695,0.26519,7.33766,0.78588,-1.14712,6.17080,0.38893,1.31589,38.07877,0.15127
0.75203,1.03220,0.25999,0.11634,11.91568,0.40825,-0.63569,10.88348,0.14825,0.40410,118.45013,0.02198
1.39671,1.49711,0.26773,0.17079,11.39324,0.63196,-1.22592,9.89613,0.36423,1.50287,97.93344,0.13266
1.53758,1.49201,0.11536,0.25862,9.71435,0.52210,-1.27896,8.22234,0.40674,1.63575,67.60680,0.16544
1.86490,1.57589,0.33283,0.34009,7.38719,0.83754,-1.52481,5.81130,0.50471,2.32504,33.77120,0.25473
1.07908,1.95006,0.37887,0.14273,20.62966,0.59071,-0.93635,18.67960,0.21185,0.87675,348.92731,0.04488
1.32458,1.12575,0.45110,0.28890,6.73561,0.81746,-1.03568,5.60987,0.36636,1.07263,31.47061,0.13422
1.95777,1.26892,0.21635,0.41643,6.03291,0.80643,-1.54134,4.76399,0.59008,2.37572,22.69556,0.34820
0.69361,0.94679,0.41202,0.15566,4.69542,0.51345,-0.53795,3.74863,0.10144,0.28939,14.05224,0.01029
1.90989,1.01454,0.49525,0.44756,4.34780,1.31640,-1.46233,3.33326,0.82115,2.13840,11.11061,0.67429
0.57526,0.64504,0.38818,0.14239,3.58751,0.46399,-0.43287,2.94246,0.07580,0.18738,8.65810,0.00575
1.14253,0.54066,0.41340,0.25664,6.04201,0.73201,-0.88589,5.50135,0.31860,0.78481,30.26486,0.10151
1.30331,1.21548,0.25568,0.37278,2.94708,0.56425,-0.93053,1.73161,0.30857,0.86590,2.99846,0.09522
1.89036,1.94309,0.30358,0.21168,17.30676,0.77227,-1.67868,15.36367,0.46869,2.81797,236.04229,0.21967
0.91851,1.10745,0.49952,0.14438,12.01381,0.67015,-0.77413,10.90635,0.17064,0.59928,118.94856,0.02912
1.15934,1.26569,0.20352,0.19296,8.98958,0.47324,-0.96639,7.72389,0.26972,0.93391,59.65854,0.07275
1.91706,1.00232,0.32834,0.57448,2.41310,0.94119,-1.34258,1.41078,0.61285,1.80251,1.99031,0.37558
1.17492,1.53936,0.39326,0.26167,3.23806,0.66217,-0.91325,1.69870,0.26890,0.83402,2.88556,0.07231
1.10847,0.75374,0.49098,0.56919,0.89746,0.79528,-0.53928,0.14372,0.30430,0.29082,0.02065,0.09260
1.31568,1.54246,0.30607,0.35994,3.05219,0.54169,-0.95574,1.50973,0.23563,0.91344,2.27928,0.05552
0.75569,1.07677,0.23878,0.19770,4.28576,0.36347,-0.55799,3.20898,0.12469,0.31136,10.29758,0.01555
1.36473,1.01310,0.42399,0.24078,7.20416,0.81690,-1.12396,6.19106,0.39291,1.26328,38.32920,0.15438
0.51363,1.47245,0.30444,0.08248,10.27221,0.36639,-0.43115,8.79977,0.06195,0.18589,77.43592,0.00384
0.70918,1.35381,0.44719,0.16849,5.02866,0.54495,-0.54068,3.67485,0.09776,0.29234,13.50450,0.00956
1.18685,1.09172,0.44682,0.20584,7.53300,0.71868,-0.98101,6.44128,0.27185,0.96238,41.49013,0.07390
1.94993,1.16516,0.22840,0.46493,4.72594,0.77833,-1.48501,3.56078,0.54993,2.20524,12.67917,0.30242
0.57749,0.57394,0.25452,0.16009,2.53270,0.32978,-0.41739,1.95876,0.07526,0.17422,3.83674,0.00566
0.78839,0.96420,0.48996,0.15334,5.52547,0.67242,-0.63504,4.56127,0.18246,0.40328,20.80516,0.03329
0.86240,1.52192,0.38639,0.13651,9.05961,0.55078,-0.72589,7.53768,0.16439,0.52691,56.81665,0.02702
1.39421,1.60937,0.18439,0.23508,7.37865,0.46120,-1.15913,5.76928,0.27681,1.34358,33.28458,0.07662
1.92996,0.60900,0.17964,0.87851,1.57800,0.93565,-1.05145,0.96900,0.75602,1.10555,0.93897,0.57156
0.93459,0.85813,0.18542,0.27824,3.04521,0.34871,-0.65635,2.18708,0.16329,0.43080,4.78333,0.02666
1.08638,1.96468,0.48187,0.13581,12.77249,0.66628,-0.95057,10.80781,0.18441,0.90358,116.80868,0.03401
1.66659,1.78748,0.43795,0.26183,13.99190,0.79613,-1.40476,12.20442,0.35818,1.97335,148.94775,0.12829
1.55235,0.51474,0.26367,0.68931,1.40633,0.80223,-0.86304,0.89159,0.53856,0.74483,0.79492,0.29004
1.71744,0.94088,0.27853,0.43450,3.19057,0.89925,-1.28294,2.24969,0.62072,1.64595,5.06112,0.38529
1.87265,0.73454,0.40072,0.50606,2.73940,1.08663,-1.36659,2.00486,0.68591,1.86757,4.01945,0.47047
1.36897,1.83350,0.32772,0.18559,13.53650,0.61472,-1.18338,11.70300,0.28700,1.40038,136.96021,0.08237
1.23800,0.96535,0.17271,0.28044,4.41012,0.44851,-0.95757,3.44476,0.27581,0.91693,11.86640,0.07607
0.69993,1.89162,0.44708,0.10154,10.81980,0.55504,-0.59839,8.92818,0.10796,0.35807,79.71245,0.01165
1.65165,0.67095,0.35756,0.96725,0.75564,0.89918,-0.68440,0.08469,0.54161,0.46840,0.00717,0.29335
1.29306,0.55157,0.35559,0.34483,3.58657,0.64082,-0.94823,3.03500,0.28523,0.89914,9.21125,0.08136
0.70012,1.53747,0.41800,0.09773,15.86679,0.52906,-0.60240,14.32933,0.11105,0.36288,205.32964,0.01233
0.66007,1.47433,0.44720,0.16923,3.65795,0.53276,-0.49084,2.18362,0.08556,0.24092,4.76819,0.00732
0.57396,0.88622,0.15426,0.11276,6.48192,0.23782,-0.46121,5.59571,0.08355,0.21271,31.31192,0.00698
1.75246,1.56553,0.14500,0.23980,10.47661,0.67510,-1.51266,8.91108,0.53009,2.28814,79.40740,0.28100
1.99651,0.89533,0.21165,0.73994,1.67143,0.95968,-1.25657,0.77610,0.74803,1.57896,0.60234,0.55955
1.96340,0.59792,0.42874,0.89100,1.23301,1.01835,-1.07240,0.63509,0.58961,1.15005,0.40334,0.34764
1.97372,1.86773,0.27565,0.42338,32.63131,0.83031,-1.55034,30.76358,0.55466,2.40356,946.39807,0.30765
1.18902,0.58265,0.27076,0.51579,1.41701,0.55574,-0.67322,0.83436,0.28498,0.45323,0.69616,0.08121
1.28798,0.59908,0.48903,0.47219,1.79439,0.72097,-0.81579,1.19531,0.23195,0.66551,1.42876,0.05380
1.49335,1.57298,0.20726,0.20912,12.01350,0.60813,-1.28423,10.44052,0.40087,1.64924,109.00444,0.16070
1.39652,1.80454,0.45633,0.19026,13.20423,0.74848,-1.20626,11.39969,0.29215,1.45506,129.95282,0.08535
1.73189,0.86698,0.26852,0.65487,1.67760,0.77884,-1.07702,0.81061,0.51032,1.15997,0.65709,0.26043
0.78874,0.65282,0.46445,0.85487,0.23474,0.43038,0.06613,-0.41808,-0.03407,0.00437,0.17479,0.00116
1.31971,0.63703,0.40266,0.54840,1.33276,0.71612,-0.77131,0.69573,0.31346,0.59492,0.48404,0.09826
0.58550,1.38170,0.43614,0.05573,31.12345,0.51782,-0.52977,29.74175,0.08168,0.28066,884.57190,0.00667
0.99011,1.02442,0.33854,0.25020,4.94303,0.58475,-0.73991,3.91861,0.24621,0.54746,15.35553,0.06062
1.51285,0.80882,0.24099,0.33622,5.15909,0.75287,-1.17663,4.35027,0.51188,1.38445,18.92484,0.26202
1.94410,1.44252,0.17364,0.38204,9.58934,0.77386,-1.56206,8.14682,0.60022,2.44002,66.37060,0.36026
1.67219,1.55492,0.43378,0.46919,29.44551,0.92371,-1.20300,27.89059,0.48992,1.44722,777.88506,0.24002
1.46067,0.97124,0.48319,0.29397,8.54611,0.85894,-1.16670,7.57487,0.37575,1.36119,57.37864,0.14119
0.76384,0.85307,0.29775,0.66459,0.30194,0.32028,-0.09924,-0.55113,0.02253,0.00985,0.30374,0.00051
1.25093,1.86768,0.15865,0.16064,13.67796,0.41046,-1.09029,11.81029,0.25182,1.18873,139.48288,0.06341
1.39053,1.63224,0.22379,0.20403,12.31338,0.57237,-1.18650,10.68114,0.34859,1.40778,114.08673,0.12151
0.94223,1.03182,0.32584,0.19555,6.32446,0.51770,-0.74667,5.29264,0.19187,0.55752,28.01201,0.03681
0.65521,1.48484,0.46279,0.08827,15.70547,0.56008,-0.56694,14.22063,0.09728,0.32143,202.22634,0.00946
1.51523,0.95238,0.17532,0.31683,5.47480,0.63565,-1.19840,4.52242,0.46033,1.43616,20.45226,0.21191
0.71208,0.69548,0.35737,0.15195,4.81020,0.49759,-0.56013,4.11472,0.14022,0.31375,16.93089,0.01966
1.51569,1.52401,0.35149,0.21977,13.39767,0.74899,-1.29592,11.87367,0.39750,1.67940,140.98400,0.15801
1.35425,1.74859,0.49665,0.20966,14.04348,0.85236,-1.14458,12.29490,0.35571,1.31007,151.16448,0.12653
1.97840,1.53002,0.19745,0.31867,7.88376,0.78144,-1.65973,6.35374,0.58399,2.75472,40.37005,0.34105
1.07425,1.44595,0.27206,0.15771,10.99893,0.54089,-0.91654,9.55298,0.26884,0.84005,91.25940,0.07227
1.91113,0.76217,0.44990,0.69186,1.78758,1.11354,-1.21926,1.02541,0.66364,1.48660,1.05146,0.44042
1.86831,1.44977,0.38842,0.26586,13.78013,1.03790,-1.60246,12.33036,0.64948,2.56787,152.03788,0.42183
1.73451,0.85255,0.36091,0.50172,3.09055,0.87630,-1.23279,2.23801,0.51538,1.51976,5.00868,0.26562
1.86435,0.90445,0.42787,1.01963,0.60712,0.82445,-0.84471,-0.29733,0.39658,0.71354,0.08840,0.15728
1.94817,1.87372,0.30115,0.24897,11.82627,0.75339,-1.69920,9.95255,0.45224,2.88728,99.05321,0.20452
1.72393,1.06747,0.13536,0.37524,5.85553,0.69794,-1.34870,4.78806,0.56258,1.81898,22.92548,0.31650
0.74981,1.97927,0.42834,0.07615,22.77823,0.54969,-0.67366,20.79896,0.12135,0.45381,432.59679,0.01473
1.24512,1.76442,0.27835,0.19542,9.95767,0.52720,-1.04970,8.19325,0.24884,1.10187,67.12941,0.06192
1.45595,0.60604,0.24462,0.62777,1.34969,0.64912,-0.82818,0.74365,0.40451,0.68589,0.55301,0.16363
1.14810,1.69459,0.33817,0.17066,8.12333,0.63940,-0.97745,6.42875,0.30123,0.95540,41.32879,0.09074
1.12607,0.71647,0.13742,0.23349,7.42897,0.41402,-0.89258,6.71250,0.27660,0.79671,45.05762,0.07651
1.60405,0.98002,0.30242,0.40558,4.79781,0.78998,-1.19847,3.81779,0.48756,1.43633,14.57552,0.23772
0.71581,0.51293,0.10799,0.29036,1.04107,0.23245,-0.42546,0.52814,0.12446,0.18102,0.27893,0.01549
1.13403,1.57710,0.27708,0.18080,8.57621,0.54790,-0.95323,6.99911,0.27082,0.90864,48.98747,0.07334
0.81614,0.85508,0.35121,0.37059,1.09411,0.44575,-0.44556,0.23903,0.09454,0.19852,0.05714,0.00894
1.50390,1.17213,0.29516,0.33248,6.60863,0.64698,-1.17143,5.43650,0.35182,1.37224,29.55559,0.12378
1.22028,1.22883,0.32634,0.39563,2.45028,0.59644,-0.82465,1.22145,0.27010,0.68004,1.49193,0.07295
1.37935,1.23855,0.17693,0.26836,6.46376,0.56185,-1.11100,5.22521,0.38492,1.23431,27.30286,0.14816
1.92840,1.29958,0.35262,0.32877,7.64145,0.94098,-1.59962,6.34187,0.58836,2.55880,40.21934,0.34617
1.43443,1.17031,0.41119,0.23333,9.41680,0.80459,-1.20110,8.24649,0.39340,1.44265,68.00458,0.15476
1.56563,1.12839,0.30691,0.24556,10.23080,0.82732,-1.32007,9.10242,0.52041,1.74259,82.85402,0.27083
1.94876,0.76218,0.35921,0.62698,2.76660,1.17983,-1.32178,2.00443,0.82061,1.74710,4.01772,0.67341
1.42175,1.83870,0.13145,0.17338,16.98255,0.51804,-1.24837,15.14385,0.38659,1.55843,229.33623,0.14945
0.81812,0.85850,0.21251,0.19618,3.72556,0.33790,-0.62194,2.86706,0.12538,0.38681,8.22003,0.01572
1.52038,1.73816,0.15864,0.24519,14.94179,0.55262,-1.27519,13.20363,0.39398,1.62611,174.33584,0.15522
1.43382,0.96338,0.24749,0.50009,2.19682,0.61368,-0.93373,1.23344,0.36619,0.87185,1.52137,0.13409
1.10969,1.65775,0.29355,0.20975,6.60934,0.50886,-0.89995,4.95159,0.21531,0.80990,24.51824,0.04636
1.77520,0.93373,0.48090,0.34427,7.29752,1.11719,-1.43093,6.36379,0.63628,2.04757,40.49782,0.40485
1.46773,0.52545,0.48415,0.43871,3.15992,1.00329,-1.02902,2.63447,0.51915,1.05887,6.94044,0.26951
1.73399,0.51992,0.31681,0.77757,1.24670,0.81016,-0.95641,0.72678,0.49336,0.91473,0.52821,0.24340
1.25483,1.64772,0.29412,0.18178,16.19812,0.54700,-1.07306,14.55040,0.25288,1.15145,211.71402,0.06395
1.41967,0.73581,0.48494,0.42569,2.58077,0.91759,-0.99398,1.84496,0.43266,0.98800,3.40389,0.18719
1.70554,1.72673,0.49158,0.23689,12.42960,1.00882,-1.46865,10.70287,0.51725,2.15694,114.55139,0.26754
1.32037,1.31937,0.13579,0.22486,8.65391,0.50253,-1.09551,7.33454,0.36674,1.20015,53.79542,0.13450
1.58000,0.65175,0.34926,0.56498,2.18901,0.80402,-1.01501,1.53727,0.45477,1.03025,2.36318,0.20681
0.85352,1.57049,0.44947,0.12118,16.05812,0.61085,-0.73235,14.48763,0.16138,0.53633,209.89142,0.02604
1.14131,0.74129,0.38014,0.45017,1.37513,0.63915,-0.69114,0.63384,0.25901,0.47768,0.40175,0.06709
1.90424,1.27028,0.48011,0.35424,7.09216,1.16585,-1.55001,5.82188,0.68574,2.40253,33.89427,0.47024
1.20785,1.23547,0.43871,0.26874,4.08796,0.66647,-0.93911,2.85249,0.22775,0.88193,8.13669,0.05187
1.35916,0.85751,0.41758,0.36256,3.41120,0.76565,-0.99660,2.55370,0.34806,0.99321,6.52136,0.12115
1.92392,0.95765,0.16754,0.38120,5.10463,0.91272,-1.54272,4.14698,0.74517,2.37998,17.19747,0.55528
1.03484,1.17095,0.48621,0.18085,7.66562,0.69234,-0.85399,6.49467,0.20613,0.72930,42.18075,0.04249
1.63928,0.80898,0.38372,0.36316,6.05028,1.05309,-1.27612,5.24130,0.66937,1.62849,27.47124,0.44806
1.34561,0.80747,0.39680,0.31506,5.50560,0.77103,-1.03055,4.69813,0.37423,1.06202,22.07243,0.14005
1.02879,1.58403,0.22769,0.20719,5.30239,0.43195,-0.82160,3.71837,0.20426,0.67503,13.82626,0.04172
0.62291,0.79397,0.47751,0.91712,-0.10913,0.37079,0.29421,-0.90310,-0.10671,0.08656,0.81559,0.01139
0.90461,1.55360,0.36356,0.24662,2.51010,0.54445,-0.65800,0.95651,0.18089,0.43296,0.91490,0.03272
0.67047,0.50588,0.49978,1.29358,0.07737,0.19384,0.62311,-0.42851,-0.30595,0.38827,0.18362,0.09360
0.72690,0.92701,0.25039,0.31676,1.28005,0.33980,-0.41014,0.35304,0.08941,0.16822,0.12464,0.00799
0.65350,1.11575,0.47328,0.19631,3.15335,0.56417,-0.45719,2.03760,0.09089,0.20902,4.15181,0.00826
0.66260,1.81390,0.41326,0.09920,15.63169,0.47690,-0.56341,13.81779,0.06364,0.31743,190.93125,0.00405
1.91928,1.36966,0.31609,0.61042,22.63289,0.86105,-1.30886,21.26324,0.54496,1.71312,452.12521,0.29698
0.73218,0.95176,0.19959,0.13045,6.49493,0.32317,-0.60172,5.54317,0.12358,0.36207,30.72674,0.01527
1.97985,0.58389,0.15687,0.61664,3.15567,0.90763,-1.36322,2.57178,0.75076,1.85836,6.61405,0.56363
1.26791,1.29051,0.32464,0.18764,11.70986,0.62444,-1.08027,10.41935,0.29980,1.16698,108.56277,0.08988
0.81518,0.67450,0.48805,0.15955,7.75163,0.65661,-0.65563,7.07714,0.16857,0.42985,50.08585,0.02841
0.70344,0.71844,0.37897,0.31621,1.28227,0.46218,-0.38723,0.56383,0.08321,0.14995,0.31790,0.00692
1.76329,0.81396,0.12901,0.58406,2.11751,0.78218,-1.17923,1.30355,0.65317,1.39058,1.69925,0.42663
0.63563,1.92178,0.20342,0.07386,18.76911,0.28585,-0.56177,16.84732,0.08243,0.31558,283.83229,0.00679
0.68498,1.10146,0.24028,0.23063,2.21496,0.33311,-0.45435,1.11350,0.09283,0.20644,1.23988,0.00862
1.06003,0.72712,0.41938,0.38416,1.61143,0.63441,-0.67587,0.88431,0.21503,0.45681,0.78200,0.04624
1.44231,0.68206,0.49437,0.53883,1.35644,0.98824,-0.90348,0.67438,0.49386,0.81628,0.45479,0.24390
1.33115,0.76175,0.25148,0.66085,1.10598,0.62556,-0.67030,0.34423,0.37408,0.44930,0.11850,0.13994
1.84096,1.87969,0.13794,0.26665,13.73925,0.63224,-1.57431,11.85956,0.49430,2.47846,140.64910,0.24434
0.75018,1.69613,0.38804,0.08353,23.29449,0.49087,-0.66665,21.59836,0.10282,0.44442,466.48895,0.01057
0.52712,1.10049,0.31995,0.14110,3.62036,0.39107,-0.38602,2.51986,0.07112,0.14901,6.34971,0.00506
0.68072,1.77731,0.16265,0.23024,2.21869,0.25323,-0.45049,0.44139,0.09059,0.20294,0.19482,0.00821
0.64607,0.95460,0.35529,0.16376,4.46327,0.47866,-0.48231,3.50867,0.12337,0.23262,12.31075,0.01522
0.88350,1.04685,0.43747,0.19043,6.49443,0.61731,-0.69307,5.44758,0.17984,0.48034,29.67617,0.03234
1.57041,0.81127,0.32753,0.66015,1.28349,0.80228,-0.91026,0.47222,0.47476,0.82857,0.22299,0.22539
0.71418,1.08415,0.48068,0.13098,7.40138,0.58802,-0.58320,6.31723,0.10734,0.34013,39.90741,0.01152
0.96727,1.67439,0.27706,0.15882,10.92150,0.45208,-0.80844,9.24712,0.17502,0.65358,85.50920,0.03063
1.06429,1.05101,0.31038,0.23912,3.54344,0.56647,-0.82517,2.49243,0.25610,0.68090,6.21221,0.06558
0.90416,0.91628,0.47337,0.35395,1.74895,0.68232,-0.55021,0.83266,0.20896,0.30273,0.69333,0.04366
1.42715,1.26426,0.31830,0.28734,6.77218,0.70157,-1.13982,5.50792,0.38327,1.29918,30.33720,0.14690
0.57906,0.55635,0.38687,0.27632,1.09395,0.43357,-0.30275,0.53760,0.04670,0.09165,0.28902,0.00218
0.75235,0.78490,0.28428,0.16765,4.35957,0.42803,-0.58470,3.57466,0.14374,0.34188,12.77822,0.02066
1.73678,1.12656,0.12923,0.37640,5.83740,0.68739,-1.36037,4.71084,0.55815,1.85061,22.19198,0.31153
0.51104,1.27731,0.11501,0.12934,4.78609,0.15701,-0.38170,3.50878,0.04200,0.14569,12.31157,0.00176
1.51041,0.59735,0.28629,0.39709,3.11455,0.61749,-1.11332,2.51720,0.33120,1.23949,6.33628,0.10969
1.03516,0.74641,0.30149,0.57726,0.88491,0.43491,-0.45790,0.13851,0.13342,0.20967,0.01918,0.01780
1.86831,0.81402,0.11577,0.72392,1.70842,0.75650,-1.14439,0.89439,0.64073,1.30963,0.79994,0.41054
0.54176,0.86998,0.28385,0.18626,2.17689,0.36239,-0.35550,1.30690,0.07854,0.12638,1.70799,0.00617
1.34743,0.63221,0.26547,0.56404,1.09751,0.61587,-0.78339,0.46530,0.35041,0.61370,0.21650,0.12279
1.16090,1.78543,0.37368,0.18144,8.54587,0.62963,-0.97946,6.76045,0.25595,0.95934,45.70365,0.06551
1.83290,0.99361,0.22584,0.44834,3.86892,0.92732,-1.38456,2.87531,0.70149,1.91700,8.26741,0.49209
0.79874,1.13719,0.25422,0.34893,1.46396,0.37439,-0.44980,0.32677,0.12017,0.20232,0.10678,0.01444
1.19792,0.58736,0.20491,0.53889,1.35629,0.44594,-0.65903,0.76893,0.24103,0.43432,0.59126,0.05809
1.58217,1.91192,0.45265,0.24124,12.20535,0.83344,-1.34093,10.29343,0.38078,1.79810,105.95473,0.14500
0.67211,0.68921,0.31181,0.17502,3.53705,0.41658,-0.49710,2.84785,0.10477,0.24711,8.11022,0.01098
1.95322,1.22632,0.12544,0.35884,7.00117,0.62394,-1.59438,5.77486,0.49850,2.54206,33.34895,0.24851
0.78686,1.42314,0.26229,0.08744,22.25289,0.37856,-0.69942,20.82975,0.11627,0.48919,433.87846,0.01352
1.92319,0.90207,0.42459,0.45946,5.46789,1.06467,-1.46372,4.56582,0.64009,2.14248,20.84672,0.40971
1.64953,1.48692,0.42956,0.31113,7.06194,0.88050,-1.33839,5.57502,0.45094,1.79129,31.08079,0.20335
1.29227,0.69031,0.33700,0.36515,2.65482,0.69590,-0.92712,1.96451,0.35890,0.85955,3.85932,0.12881
1.07541,1.13656,0.38588,0.20784,5.28579,0.60998,-0.86757,4.14923,0.22410,0.75268,17.21613,0.05022
1.94903,0.69595,0.24873,0.49406,4.44728,1.10236,-1.45497,3.75133,0.85362,2.11695,14.07249,0.72867
0.62010,1.21168,0.10399,0.09056,13.65753,0.20093,-0.52954,12.44585,0.09694,0.28041,154.89907,0.00940
1.78177,1.52476,0.12093,0.32250,6.81299,0.63713,-1.45927,5.28823,0.51620,2.12947,27.96539,0.26646
0.84935,1.76799,0.39087,0.19717,3.70695,0.52578,-0.65219,1.93896,0.13492,0.42535,3.75956,0.01820
1.68881,0.78036,0.12666,1.91863,0.15755,-0.08049,0.22983,-0.62281,-0.20716,0.05282,0.38789,0.04291
1.85245,1.88929,0.10364,0.36134,38.23453,0.60070,-1.49111,36.34524,0.49707,2.22341,1320.97672,0.24707
1.18991,1.41046,0.17540,0.23531,5.89123,0.42149,-0.95460,4.48078,0.24609,0.91126,20.07735,0.06056
1.25418,0.71665,0.27683,0.39558,2.77721,0.72981,-0.85859,2.06055,0.45298,0.73718,4.24587,0.20519
1.64151,1.56952,0.24651,0.37839,36.51099,0.65010,-1.26312,34.94147,0.40358,1.59546,1220.90641,0.16288
1.36540,0.73226,0.24248,0.59900,1.41453,0.47584,-0.76641,0.68226,0.23336,0.58738,0.46548,0.05446
1.34317,0.50880,0.13140,1.35405,0.22324,0.12292,0.01089,-0.28556,-0.00849,0.00012,0.08154,0.00007
0.90603,1.05574,0.32757,0.29075,2.12912,0.50415,-0.61528,1.07338,0.17658,0.37857,1.15215,0.03118
1.20605,0.57372,0.17642,0.82059,0.49411,0.27741,-0.38546,-0.07961,0.10099,0.14858,0.00634,0.01020
1.78160,1.62350,0.20893,0.26673,13.73484,0.70558,-1.51487,12.11134,0.49666,2.29482,146.68450,0.24667
1.30022,1.39459,0.24641,0.25423,6.09929,0.52609,-1.04600,4.70470,0.27968,1.09411,22.13423,0.07822
1.30529,1.90486,0.22334,0.20281,9.59486,0.47896,-1.10248,7.69000,0.25562,1.21547,59.13615,0.06534
0.65277,1.59274,0.17987,0.08897,13.90055,0.29813,-0.56380,12.30781,0.11826,0.31787,151.48228,0.01399
1.10955,1.22761,0.31633,0.24856,4.41982,0.58478,-0.86099,3.19221,0.26844,0.74130,10.19022,0.07206
1.33381,1.54929,0.26481,0.24260,12.13690,0.60192,-1.09121,10.58760,0.33711,1.19073,112.09735,0.11364
1.00700,1.86030,0.33495,0.11619,21.62225,0.56962,-0.89081,19.76195,0.23467,0.79354,390.53459,0.05507
1.24190,1.84212,0.20707,0.17065,14.72178,0.50397,-1.07124,12.87966,0.29690,1.14756,165.88571,0.08815
1.79749,0.98093,0.17133,0.38814,5.66089,0.67024,-1.40935,4.67996,0.49890,1.98628,21.90201,0.24890
0.70247,0.94427,0.32891,0.15405,4.74455,0.46137,-0.54842,3.80028,0.13246,0.30076,14.44216,0.01755
1.63518,0.99800,0.39778,0.31809,6.90761,0.90584,-1.31710,5.90961,0.50806,1.73475,34.92345,0.25813
0.86952,0.59488,0.15268,0.98959,0.20278,0.06185,0.12006,-0.39210,-0.09084,0.01442,0.15374,0.00825
1.29137,1.48315,0.19328,0.21256,7.29489,0.55128,-1.07881,5.81173,0.35801,1.16383,33.77622,0.12817
1.05899,1.02756,0.31739,0.20037,8.65685,0.54416,-0.85861,7.62928,0.22677,0.73722,58.20598,0.05142
1.70482,1.34282,0.39635,0.30020,7.31917,0.96714,-1.40462,5.97636,0.57079,1.97295,35.71685,0.32580
1.35682,1.61810,0.25158,0.19571,12.83714,0.63357,-1.16111,11.21905,0.38199,1.34819,125.86702,0.14592
1.31763,1.49220,0.46131,0.17410,16.91225,0.82070,-1.14353,15.42006,0.35939,1.30765,237.77810,0.12916
1.78554,1.12266,0.13574,0.33840,6.49293,0.66546,-1.44714,5.37027,0.52972,2.09422,28.83979,0.28060
0.61329,1.74137,0.27107,0.08745,11.08542,0.35247,-0.52584,9.34405,0.08140,0.27651,87.31129,0.00663
1.94232,1.71089,0.28385,0.51258,26.95312,0.79114,-1.42974,25.24222,0.50729,2.04416,637.16987,0.25734
1.34475,1.91566,0.10153,0.15191,19.38322,0.40555,-1.19284,17.46756,0.30401,1.42287,305.11575,0.09242
1.21566,1.99185,0.37167,0.11776,31.10926,0.63962,-1.09790,29.11741,0.26795,1.20539,847.82359,0.07180
0.62969,0.50214,0.27983,0.00000,0.00000,0.36540,-0.62969,-0.50214,0.08557,0.39650,0.25215,0.00732
0.74610,0.92778,0.41714,0.47878,0.63135,0.48817,-0.26731,-0.29643,0.07103,0.07146,0.08787,0.00505
1.80504,1.45416,0.16589,0.27191,10.82859,0.75397,-1.53313,9.37443,0.58808,2.35047,87.87991,0.34583
1.98392,0.58212,0.24201,0.80546,1.53547,0.76112,-1.17846,0.95335,0.51911,1.38877,0.90888,0.26948
1.81212,1.90808,0.42204,0.24168,12.18333,0.92134,-1.57044,10.27525,0.49930,2.46630,105.58080,0.24930
1.09772,0.97537,0.28695,0.25301,4.88820,0.54653,-0.84471,3.91283,0.25958,0.71353,15.31027,0.06738
1.29023,0.58565,0.14422,0.34070,3.22460,0.39203,-0.94953,2.63896,0.24781,0.90161,6.96409,0.06141
1.60921,1.13948,0.23348,0.32118,6.84113,0.65754,-1.28803,5.70165,0.42405,1.65903,32.50881,0.17982
1.89876,1.78925,0.38391,0.26488,13.83067,0.89547,-1.63387,12.04141,0.51155,2.66954,144.99566,0.26169
0.82290,1.71666,0.17890,0.12567,13.80309,0.30496,-0.69724,12.08643,0.12606,0.48614,146.08188,0.01589
0.63351,1.26729,0.46741,0.20726,1.95632,0.54722,-0.42626,0.68904,0.07981,0.18169,0.47477,0.00637
0.73909,1.95203,0.46590,0.06041,32.21084,0.56271,-0.67868,30.25880,0.09681,0.46061,915.59512,0.00937
0.60760,0.84014,0.47260,0.74541,0.13427,0.43683,0.13781,-0.70587,-0.03577,0.01899,0.49826,0.00128
1.86438,1.45083,0.12876,0.36662,5.30774,0.54145,-1.49776,3.85691,0.41269,2.24330,14.87575,0.17031
